,Freq,Real,Imag
0,1000000.0,10.056010336053474,-0.16586063035762286
1,794328.2347242822,10.062894432097774,-0.22518558438090996
2,630957.3444801943,10.070453969673743,-0.29472718727126446
3,501187.2336272725,10.079472365398228,-0.3784785842053422
4,398107.17055349774,10.091319196472128,-0.4809789528931181
5,316227.7660168379,10.10810655886039,-0.6073711273478369
6,251188.6431509582,10.132933372942187,-0.7634232446205473
7,199526.2314968883,10.17021148494924,-0.9554234344489999
8,158489.3192461114,10.225993499622835,-1.1898503504921372
9,125892.54117941688,10.308127270128253,-1.4727681249143783
10,100000.0,10.425982134128844,-1.8090344175772928
11,79432.82347242821,10.589530965820181,-2.2016536471387824
12,63095.73444801943,10.807854507745535,-2.6518367028314325
13,50118.72336272725,11.087642048719607,-3.1602866136182515
14,39810.71705534977,11.432699099384633,-3.7297200943769364
15,31622.776601683792,11.845413593280025,-4.36780841277888
16,25118.864315095823,12.330419452842113,-5.08907712763532
17,19952.62314968883,12.899643674286118,-5.9143060603217705
18,15848.93192461114,13.577079272686843,-6.866682110506514
19,12589.254117941688,14.401387452415237,-7.965052521261887
20,10000.0,15.424863185510116,-9.215653974104686
21,7943.282347242822,16.7081986740714,-10.604312962243503
22,6309.573444801943,18.31154047483938,-12.091186400142803
23,5011.872336272725,20.28327392240395,-13.609678260506977
24,3981.071705534978,22.64858979936517,-15.070374668984774
25,3162.2776601683795,25.40009999790214,-16.36986834651467
26,2511.886431509582,28.49255477521514,-17.40336841540359
27,1995.262314968883,31.84310801619349,-18.079170080797496
28,1584.893192461114,35.33765491876705,-18.332532991871442
29,1258.925411794169,38.84265640582551,-18.136410600163156
30,1000.0,42.22075376419954,-17.506864030115764
31,794.3282347242822,45.34759849712721,-16.5018760123121
32,630.9573444801943,48.12690938934694,-15.21352768020476
33,501.18723362727246,50.50098437451055,-13.754865990243616
34,398.1071705534977,52.454762452686296,-12.243944487496035
35,316.227766016838,54.01289071472496,-10.78814203090391
36,251.18864315095823,55.230772906973066,-9.471742858557219
37,199.52623149688787,56.18183724019679,-8.348897693064679
38,158.48931924611142,56.94389372466764,-7.442732029604805
39,125.89254117941688,57.58730641515429,-6.749958889018604
40,100.0,58.16693680957812,-6.2493087372573894
41,79.43282347242821,58.71876705816173,-5.9116072671605275
42,63.09573444801936,59.26109914671643,-5.70936337461471
43,50.11872336272725,59.799416754674404,-5.624127076712629
44,39.81071705534973,60.33346585181498,-5.65050574069994
45,31.622776601683796,60.86490131072561,-5.796458117277665
46,25.11886431509582,61.403955768302865,-6.080177204786038
47,19.952623149688808,61.973941770547114,-6.524400387247559
48,15.848931924611142,62.61287961523056,-7.149283465621004
49,12.589254117941676,63.37203005253305,-7.965052853497374
50,10.0,64.31152297103793,-8.96557186524107
51,7.943282347242821,65.49359327726562,-10.12380180114477
52,6.309573444801936,66.97419803776674,-11.38995311871105
53,5.011872336272725,68.79403746525674,-12.692893830181236
54,3.981071705534973,70.97023471963595,-13.945054727646392
55,3.1622776601683795,73.49007369861818,-15.05059727817347
56,2.5118864315095824,76.30813285903373,-15.916012999176303
57,1.9952623149688808,79.34779019363141,-16.461719893872356
58,1.584893192461114,82.50740153000288,-16.632792188503963
59,1.2589254117941675,85.67058042011774,-16.40687616839134
60,1.0,88.71913518971968,-15.797697651199499
61,0.7943282347242817,91.54657866410605,-14.853321796767615
62,0.6309573444801934,94.06990501405238,-13.649328366125095
63,0.5011872336272725,96.23760841865608,-12.278080711180914
64,0.3981071705534973,98.03265110625958,-10.83604653141113
65,0.3162277660168379,99.47010518065522,-9.411480736006284
66,0.251188643150958,100.59025118675348,-8.074623407660102
67,0.1995262314968879,101.44876829818219,-6.871947299916739
68,0.1584893192461114,102.10610872153396,-5.825069921817099
69,0.1258925411794167,102.61812933299275,-4.933948017521882
70,0.1,103.02958750574128,-4.183122677201102
71,0.0794328234724281,103.37131983272228,-3.5492607502843594
72,0.0630957344480193,103.66099670306262,-3.0081488848111393
73,0.0501187233627272,103.90649865225885,-2.5396615699947738
74,0.0398107170553497,104.11041430389736,-2.1299654658126577
75,0.0316227766016837,104.27409630248845,-1.7711388138853137
76,0.0251188643150957,104.40018087256837,-1.4591622941692095
77,0.0199526231496888,104.4932955724602,-1.1915524343026536
78,0.0158489319246111,104.55944886179209,-0.965637249987501
79,0.0125892541179416,104.60493284835722,-0.7778391090108011
80,0.01,104.63540781968008,-0.6237577236795583
