,Freq,Real,Imag
0,1000000.0,10.334491727379806,-0.15702920200950182
1,794328.2347242822,10.338680424615882,-0.2170220027549288
2,630957.3444801943,10.34448936300073,-0.2879553286267695
3,501187.2336272725,10.352953835572482,-0.37346160499268116
4,398107.17055349774,10.365676935259787,-0.4776871284592559
5,316227.7660168379,10.38504917215698,-0.6053020627146516
6,251188.6431509582,10.414517228050771,-0.7613989992086162
7,199526.2314968883,10.458837379833511,-0.9512079432559877
8,158489.3192461114,10.524168999988914,-1.179587780088676
9,125892.54117941688,10.617789818054863,-1.4503694450529887
10,100000.0,10.747236803701572,-1.7658376878138684
11,79432.82347242821,10.9189095366281,-2.126854596602523
12,63095.73444801943,11.136622581214802,-2.534127877587425
13,50118.72336272725,11.401024895976693,-2.9907139362213826
14,39810.71705534977,11.71083847050159,-3.505104067300422
15,31622.776601683792,12.066311376686373,-4.093578793849287
16,25118.864315095823,12.474335682051121,-4.780366127174198
17,19952.62314968883,12.953802261771468,-5.59464479899656
18,15848.93192461114,13.539348716329037,-6.564391547207976
19,12589.254117941688,14.281858440460656,-7.708109684251258
20,10000.0,15.244797578506736,-9.026243160089297
21,7943.282347242822,16.496486022202504,-10.49436229993832
22,6309.573444801943,18.0993991236557,-12.059961647011832
23,5011.872336272725,20.098347576016984,-13.644036999772448
24,3981.071705534978,22.509741985750594,-15.147687908501469
25,3162.2776601683795,25.314075890801224,-16.463018627901285
26,2511.886431509582,28.453290720832957,-17.486754508910973
27,1995.262314968883,31.833896861937955,-18.134387821925277
28,1584.893192461114,35.33572860050352,-18.352425322193106
29,1258.925411794169,38.825159902379774,-18.1265062229949
30,1000.0,42.1706987798518,-17.48381183159822
31,794.3282347242822,45.258323999400815,-16.48921914683335
32,630.9573444801943,48.00390132312873,-15.235868169594026
33,501.18723362727246,50.36057524822593,-13.831937474328214
34,398.1071705534977,52.32007446668453,-12.386164930908835
35,316.227766016838,53.90814262148894,-10.994808981373957
36,251.18864315095823,55.175482951506105,-9.732284604885441
37,199.52623149688787,56.186392874360514,-8.64677168858391
38,158.48931924611142,57.00749883540945,-7.760951282041856
39,125.89254117941688,57.698686918004,-7.076972796784207
40,100.0,58.30760448397343,-6.584022550934739
41,79.43282347242821,58.86819835796709,-6.266566515889325
42,63.09573444801936,59.402875708631875,-6.111477431909788
43,50.11872336272725,59.9272032067569,-6.112738617341003
44,39.81071705534973,60.45571033046862,-6.273095337613438
45,31.622776601683796,61.007364625408904,-6.602724401737023
46,25.11886431509582,61.6095836903655,-7.11555083613768
47,19.952623149688808,62.300111367617426,-7.8241517645792555
48,15.848931924611142,63.12655642194459,-8.73423843575478
49,12.589254117941676,64.14374720055503,-9.83957491956443
50,10.0,65.40925534782316,-11.117999905675845
51,7.943282347242821,66.97753573797003,-12.529067201546132
52,6.309573444801936,68.89321416766653,-14.013734114431369
53,5.011872336272725,71.1841987668112,-15.496443525851856
54,3.981071705534973,73.85548411441344,-16.889767361105473
55,3.1622776601683795,76.88466377045424,-18.10144668037558
56,2.5118864315095824,80.22014272567877,-19.043208451362347
57,1.9952623149688808,83.78276774201353,-19.640281480600777
58,1.584893192461114,87.4710886187381,-19.84022696195189
59,1.2589254117941675,91.16983701042207,-19.619656237534507
60,1.0,94.76061380803377,-18.987658587035913
61,0.7943282347242817,98.13334591968271,-17.985250430280143
62,0.6309573444801934,101.19688875096548,-16.680780647616018
63,0.5011872336272725,103.8872342391559,-15.161872100284372
64,0.3981071705534973,106.17211783999336,-13.525047602161733
65,0.3162277660168379,108.05135920980777,-11.864595836910905
66,0.251188643150958,109.55295669793925,-10.262405236729743
67,0.1995262314968879,110.72569024733772,-8.780370995702542
68,0.1584893192461114,111.62963753388767,-7.45653565449936
69,0.1258925411794167,112.32641527781928,-6.305397654287044
70,0.1,112.87097991867041,-5.3219474115839045
71,0.0794328234724281,113.30639768597369,-4.488182363110623
72,0.0630957344480193,113.66219581379535,-3.780353582993096
73,0.0501187233627272,113.9559491103522,-3.1751858129100223
74,0.0398107170553497,114.19694109206213,-2.6538180713983306
75,0.0316227766016837,114.3903471270358,-2.2030715288611766
76,0.0251188643150957,114.5405568428949,-1.8145502949150294
77,0.0199526231496888,114.65289582062549,-1.4826662155402301
78,0.0158489319246111,114.733810980765,-1.2027261179511948
79,0.0125892541179416,114.7901546066167,-0.969780383268413
80,0.01,114.8283044930667,-0.7783279128697894
